Rec,Depth_m,Time_s,Cone_MPa,Friction_MPa,Pore2_MPa
30,125.87,250.65,5.3674,0.1323,3.4047
31,125.89,251.51,6.596,0.1486,3.047
32,125.91,252.38,8.9423,0.1665,2.0149
33,125.93,253.26,11.4842,0.1768,1.4103
34,125.95,254.15,13.7323,0.1963,1.0087
35,125.97,255.04,15.3026,0.1825,0.8856
36,125.99,255.93,15.9223,0.2261,0.7758
37,126.01,256.83,15.6986,0.2578,0.8138
38,126.03,257.71,13.6011,0.245,1.0298
39,126.05,258.59,10.4939,0.2304,1.0722
40,126.07,259.45,8.1953,0.2032,1.2912
41,126.09,260.32,6.4854,0.1778,1.6897
42,126.11,261.19,5.6723,0.1405,2.1823
43,126.13,262.06,5.4293,0.0884,2.3426
44,126.15,262.92,5.3697,0.0761,2.484
45,126.17,263.79,5.3283,0.0774,2.6297
46,126.19,264.66,5.3037,0.0748,2.7439
47,126.21,265.53,5.3792,0.0715,2.8336
48,126.23,266.4,5.587,0.0705,2.9006
49,126.25,267.27,5.7869,0.0687,2.9255
50,126.27,268.14,5.8604,0.069,2.8645
51,126.29,269.01,5.6615,0.072,2.8743
52,126.31,269.88,5.4881,0.0763,2.9271
53,126.33,270.75,5.6543,0.0796,2.978
54,126.35,271.62,5.8949,0.0779,2.9771
55,126.37,272.49,6.0704,0.0677,2.9818
56,126.39,273.36,6.1959,0.0639,2.9629
57,126.41,274.23,6.3136,0.0658,2.9685
58,126.43,275.09,6.5121,0.0658,2.9013
59,126.45,275.95,6.5326,0.0663,2.8856
60,126.47,276.82,6.1829,0.0684,2.8914
61,126.49,277.68,5.6693,0.0749,2.9613
62,126.51,278.54,5.1041,0.0712,3.078
63,126.53,279.4,4.736,0.0666,3.2526
64,126.55,280.26,4.7077,0.0575,3.2896
65,126.57,281.11,4.8085,0.0483,3.2304
66,126.59,281.97,4.7757,0.0547,3.2743
67,126.61,282.84,4.8052,0.0643,3.27
68,126.63,283.7,4.8679,0.069,3.3704
69,126.65,284.56,5.1352,0.0706,3.2956
70,126.67,285.42,5.3784,0.0727,3.2991
71,126.69,286.29,5.5853,0.0983,3.4295
72,126.71,287.15,6.165,0.1134,3.5082
73,126.73,288.02,7.2941,0.1323,3.4251
74,126.75,288.89,8.6201,0.1395,2.4285
75,126.77,289.77,9.3246,0.133,1.8415
76,126.79,290.64,9.0401,0.1406,2.1515
77,126.81,291.52,8.4622,0.143,2.3219
78,126.83,292.39,7.7591,0.1308,2.5194
79,126.85,293.27,7.2483,0.1046,2.6678
80,126.87,294.15,7.1372,0.0892,2.7107
81,126.89,295.02,7.6488,0.0769,2.6815
82,126.91,295.89,7.8546,0.0727,2.5918
83,126.93,296.76,7.4111,0.0684,2.5977
84,126.95,297.65,6.6086,0.0696,2.6486
85,126.97,298.53,5.943,0.0676,2.7654
86,126.99,299.4,5.5133,0.0611,2.8796
87,127.01,300.28,5.3043,0.0559,2.9902
88,127.03,301.17,5.1554,0.0535,3.0549
89,127.05,302.05,5.1114,0.0529,3.1094
90,127.07,302.94,5.0037,0.0554,3.1751
91,127.09,303.83,4.9704,0.0551,3.2152
92,127.11,304.71,5.0487,0.0515,3.2435
93,127.13,305.61,5.0972,0.0491,3.2045
94,127.15,306.51,5.0104,0.0485,3.1698
95,127.17,307.39,4.8097,0.0484,3.2348
96,127.19,308.28,4.5542,0.0481,3.3497
97,127.21,309.17,4.3632,0.05,3.4492
98,127.23,310.06,4.3315,0.0499,3.4529
99,127.25,310.94,4.197,0.0497,3.5555
100,127.27,311.83,4.1538,0.0557,3.6305
101,127.29,312.73,4.2464,0.0702,3.6981
102,127.31,313.63,4.6316,0.1035,3.785
103,127.33,314.52,5.6699,0.1294,3.6384
104,127.35,315.43,8.1222,0.1521,3.2266
105,127.37,316.39,11.8129,0.1754,2.0091
106,127.39,317.46,14.5543,0.2026,1.0593
107,127.41,318.57,15.43,0.2278,0.6994
108,127.43,319.56,15.5635,0.2265,0.6604
109,127.45,320.47,15.2651,0.2142,0.559
110,127.47,321.37,14.839,0.2179,0.7273
111,127.49,322.27,14.378,0.2306,0.7538
112,127.51,323.17,13.9085,0.2522,0.8036
113,127.53,324.08,13.2776,0.2648,0.8646
114,127.55,324.97,12.866,0.2693,0.9121
115,127.57,325.88,12.8802,0.2654,0.9462
116,127.59,326.78,12.9435,0.2642,0.993
117,127.61,327.69,12.5876,0.2701,1.0337
118,127.63,328.58,11.767,0.2873,1.0805
119,127.65,329.49,10.9211,0.3078,1.2164
120,127.67,330.38,10.4311,0.3197,1.3692
121,127.69,331.29,10.5378,0.3159,1.5115
122,127.71,332.2,11.4257,0.298,1.6152
123,127.73,333.14,12.9348,0.2544,1.6222
124,127.75,334.2,14.7845,0.194,1.4786
125,127.77,335.44,16.0667,0.1546,1.0115
126,127.79,336.49,16.1766,0.1499,0.7674
127,127.81,337.42,14.795,0.1902,0.7979
128,127.83,338.31,12.0422,0.1996,0.8394
129,127.85,339.2,9.5979,0.1767,0.9154
130,127.87,340.09,7.5295,0.1543,1.129
131,127.89,340.97,6.4358,0.1575,1.4374
132,127.91,341.85,6.3212,0.1566,1.6989
133,127.93,342.74,6.4406,1.897,
134,127.95,343.63,6.8368,2.1472,
135,127.97,344.52,7.6204,2.4087,
136,127.99,345.42,8.5039,2.1608,
137,128.01,346.41,7.914,,
1,128.238,314.5,4.3021,,
2,128.258,315.39,5.8258,1.2388,
3,128.278,316.28,7.167,1.1892,
4,128.298,317.17,7.5971,0.1159,1.2025
5,128.318,318.07,7.3695,0.1275,1.4341
6,128.338,318.96,6.2972,0.1379,1.6443
7,128.358,319.84,4.9109,0.1342,1.873
8,128.378,320.72,4.1649,0.1115,2.4278
9,128.398,321.6,4.0826,0.0774,2.5544
10,128.418,322.48,4.0776,0.0543,2.6688
11,128.438,323.37,4.0953,0.0572,2.8277
12,128.458,324.25,4.134,0.0598,2.9136
13,128.478,325.14,4.2981,0.0576,3.0438
14,128.498,326.01,4.5478,0.0552,3.0745
15,128.518,326.9,4.5757,0.0534,3.165
16,128.538,327.78,4.4412,0.0535,3.2318
17,128.558,328.65,4.3424,0.0605,3.5197
18,128.578,329.53,4.4261,0.0772,3.6866
19,128.598,330.42,4.9626,0.0853,3.6769
20,128.618,331.3,5.6712,0.0859,3.1518
21,128.638,332.17,5.9153,0.0891,2.9412
22,128.658,333.06,5.4177,0.0924,3.121
23,128.678,333.95,4.8666,0.095,3.6353
24,128.698,334.82,4.6594,0.081,3.7125
25,128.718,335.7,4.5509,0.0528,3.7747
26,128.738,336.58,4.5171,0.0503,3.8163
27,128.758,337.47,4.5116,0.0487,3.8318
28,128.778,338.34,4.4821,0.051,3.8444
29,128.798,339.22,4.4597,0.0547,3.8018
30,128.818,340.11,4.441,0.0547,3.7904
31,128.838,340.99,4.3956,0.0503,3.7665
32,128.858,341.86,4.3983,0.0514,3.7689
33,128.878,342.74,4.3836,0.0499,3.7752
34,128.898,343.62,4.3369,0.0472,3.7048
35,128.918,344.5,4.2605,0.0427,3.6877
36,128.938,345.37,4.2514,0.0417,3.6889
37,128.958,346.25,4.2365,0.0465,3.9604
38,128.978,347.13,4.4774,0.0509,4.06
39,128.998,348.0,4.9977,0.0528,3.966
40,129.018,348.89,5.4786,0.0545,3.5219
41,129.038,349.79,5.5846,0.0519,3.6137
42,129.058,350.68,5.39,0.0496,3.608
43,129.078,351.57,5.1152,0.0521,3.7864
44,129.098,352.45,4.8363,0.0533,3.8676
45,129.118,353.34,4.7579,0.0538,3.8214
46,129.138,354.22,4.7543,0.05,3.8229
47,129.158,355.1,4.7758,0.043,3.7968
48,129.178,355.98,4.7297,0.0371,3.8494
49,129.198,356.86,4.7628,0.0657,3.8818
50,129.218,357.74,5.0243,0.0874,3.9307
51,129.238,358.63,6.3875,0.0907,3.9026
52,129.258,359.53,9.1365,0.1224,2.8904
53,129.278,360.41,10.9637,0.1585,1.8421
54,129.298,361.31,10.6987,0.1716,2.1024
55,129.318,362.2,9.1792,0.1891,2.0283
56,129.338,363.09,7.4884,0.1944,2.347
57,129.358,363.98,6.0616,0.1749,2.8401
58,129.378,364.86,5.26,0.1525,3.2602
59,129.398,365.74,5.4264,0.1073,3.4636
60,129.418,366.64,6.3104,0.0688,3.5332
61,129.438,367.53,7.1351,0.0598,3.042
62,129.458,368.42,7.045,0.0542,2.8143
63,129.478,369.3,6.2158,0.0573,2.9628
64,129.498,370.19,5.4219,0.0627,3.1738
65,129.518,371.07,4.956,0.0641,3.3435
66,129.538,371.94,4.8979,0.0615,3.5388
67,129.558,372.82,4.9525,0.0554,3.4539
68,129.578,373.71,4.8191,0.0521,3.6013
69,129.598,374.6,4.621,0.0555,3.6504
70,129.618,375.48,4.5311,0.0499,3.7315
71,129.638,376.37,4.4717,0.0465,3.8061
72,129.658,377.26,4.4526,0.0436,3.8531
73,129.678,378.14,4.4435,0.0434,3.866
74,129.698,379.03,4.4634,0.0433,3.8902
75,129.718,379.92,4.5064,0.0424,3.891
76,129.738,380.8,4.5503,0.0426,3.8946
77,129.758,381.68,4.5713,0.0435,3.9029
78,129.778,382.55,4.5808,0.0441,3.9479
79,129.798,383.44,4.5565,0.0472,3.9831
80,129.818,384.31,4.5913,0.0503,4.0098
81,129.838,385.2,4.6142,0.0522,4.0097
82,129.858,386.1,4.6085,0.0551,4.0281
83,129.878,386.99,4.6043,0.0584,4.0298
84,129.898,387.88,4.5987,0.0607,4.0327
85,129.918,388.78,4.597,0.0629,4.0369
86,129.938,389.68,4.5848,0.0637,4.047
87,129.958,390.56,4.5641,0.064,4.0517
88,129.978,391.46,4.5705,0.0647,4.0624
89,129.998,392.35,4.6026,0.0637,4.0776
90,130.018,393.24,4.6343,0.0636,4.0764
91,130.038,394.13,4.6925,0.0641,4.0691
92,130.058,395.02,4.7262,0.0637,4.0539
93,130.078,395.91,4.6644,0.0643,4.0638
94,130.098,396.8,4.6749,0.0647,4.0451
95,130.118,397.69,4.6817,0.0641,4.0568
96,130.138,398.59,4.6772,0.0634,4.0543
97,130.158,399.47,4.6726,0.063,4.0559
98,130.178,400.36,4.6673,0.0632,4.0598
99,130.198,401.25,4.664,0.0624,4.0669
100,130.218,402.13,4.6595,0.0617,4.0792
101,130.238,403.02,4.6531,0.0611,4.077
102,130.258,403.9,4.6578,0.0606,4.0791
103,130.278,404.8,4.6667,0.0603,4.0887
104,130.298,405.69,4.6552,0.0598,4.0766
105,130.318,406.58,4.6468,0.0601,4.0695
106,130.338,407.48,4.6324,0.0601,4.0606
107,130.358,408.37,4.6189,0.06,4.0548
108,130.378,409.27,4.6017,0.0601,4.0527
109,130.398,410.17,4.5791,0.0603,4.0422
110,130.418,411.05,4.5798,0.06,4.0501
111,130.438,411.94,4.5744,0.0593,4.0518
112,130.458,412.84,4.5752,0.0595,4.0535
113,130.478,413.73,4.5761,0.059,4.0497
114,130.498,414.62,4.5751,0.059,4.0574
115,130.518,415.52,4.5729,0.0587,4.0498
116,130.538,416.42,4.5774,0.0592,4.0554
117,130.558,417.31,4.5818,0.0592,4.0631
118,130.578,418.21,4.5793,0.0586,4.0634
119,130.598,419.1,4.5862,0.0583,4.0582
120,130.618,419.98,4.6067,0.0578,4.0629
121,130.638,420.88,4.6195,0.0582,4.0774
122,130.658,421.77,4.6261,0.0582,4.0699
123,130.678,422.66,4.6341,0.0577,4.0622
124,130.698,423.55,4.6554,0.0571,4.0536
125,130.718,424.45,4.6767,0.057,4.0426
126,130.738,425.34,4.688,0.0577,4.0481
127,130.758,426.24,4.683,0.058,4.0566
128,130.778,427.13,4.6829,0.0583,4.0432
129,130.798,428.03,4.6952,0.0579,4.0174
130,130.818,428.91,4.7118,0.0575,3.9969
131,130.838,429.81,4.722,0.0568,3.9763
132,130.858,430.71,4.7125,0.0563,3.964
133,130.878,431.6,4.7287,0.0554,3.9579
134,130.898,432.49,4.7481,0.0554,3.9448
135,130.918,433.38,4.7676,3.8668,
136,130.938,434.28,4.795,3.8562,
137,130.958,435.17,4.8065,3.8002,
138,130.978,436.07,4.8075,3.7577,
139,130.998,436.95,4.8122,3.7675,
140,131.007,437.5,4.8104,,
1,131.307,276.5,4.0236,,
2,131.327,277.4,4.2501,1.9196,
3,131.347,278.28,4.2757,1.9785,
4,131.367,279.17,4.3113,0.0537,2.1843
5,131.387,280.05,4.615,0.064,2.2709
6,131.407,280.94,4.8924,0.0681,2.2611
7,131.427,281.82,4.9166,0.0683,2.3406
8,131.447,282.71,4.8684,0.0837,2.5525
9,131.467,283.6,5.3483,0.0883,2.61
10,131.487,284.48,6.0192,0.0958,2.4797
11,131.507,285.37,6.227,0.0975,2.3336
12,131.527,286.26,5.858,0.1023,2.5991
13,131.547,287.14,5.6748,0.1036,2.8417
14,131.567,288.02,5.6445,0.092,2.8785
15,131.587,288.91,5.6937,0.0881,2.8698
16,131.607,289.8,6.2963,0.1094,2.9974
17,131.627,290.69,7.3081,0.1341,2.8755
18,131.647,291.59,7.7846,0.1418,2.5263
19,131.667,292.47,7.5523,0.1338,2.2977
20,131.687,293.36,6.8653,0.1201,2.4001
21,131.707,294.25,6.4175,0.1022,2.4801
22,131.727,295.14,6.4167,0.09,2.8615
23,131.747,296.03,6.5649,0.0683,2.8602
24,131.767,296.91,6.3604,0.0595,2.8707
25,131.787,297.8,6.2172,0.0731,2.6663
26,131.807,298.69,6.1302,0.0777,2.824
27,131.827,299.57,6.1408,0.0751,2.9033
28,131.847,300.46,5.958,0.0738,2.9468
29,131.867,301.35,6.2728,0.0577,3.0059
30,131.887,302.23,6.9249,0.0555,2.9088
31,131.907,303.12,7.2905,0.0572,2.7534
32,131.927,304.01,7.2436,0.0557,2.8498
33,131.947,304.9,6.5017,0.0474,2.8814
34,131.967,305.78,5.8119,0.05,3.135
35,131.987,306.67,5.9809,0.0468,3.2025
36,132.007,307.56,5.9235,0.0441,3.2215
37,132.027,308.44,5.5139,0.0439,3.284
38,132.047,309.32,5.0717,0.051,3.5455
39,132.067,310.19,4.7389,0.0585,3.8964
40,132.087,311.07,4.6259,0.0622,3.916
41,132.107,311.95,4.5989,0.062,3.8724
42,132.127,312.84,4.5551,0.063,3.8682
43,132.147,313.72,4.501,0.0664,3.8598
44,132.167,314.6,4.4978,0.0683,3.8715
45,132.187,315.49,4.5266,0.0665,3.9448
46,132.207,316.39,4.5234,0.0667,3.9963
47,132.227,317.28,4.5831,0.0658,4.0326
48,132.247,318.15,4.6362,0.0653,4.0627
49,132.267,319.03,4.7051,0.0671,4.0594
50,132.287,319.92,4.74,0.0698,3.9732
51,132.307,320.79,4.7326,0.07,4.0111
52,132.327,321.67,4.7321,0.0701,3.9578
53,132.347,322.56,4.7461,0.0679,3.8281
54,132.367,323.45,4.6647,0.0679,3.9747
55,132.387,324.32,4.635,0.0665,3.9776
56,132.407,325.21,4.6213,0.0652,4.0238
57,132.427,326.1,4.6165,0.0642,4.0303
58,132.447,326.97,4.6229,0.0614,4.0459
59,132.467,327.85,4.6186,0.0616,4.0792
60,132.487,328.73,4.6842,0.0614,4.0727
61,132.507,329.62,4.7419,0.0595,4.0986
62,132.527,330.49,4.7308,0.0606,3.9672
63,132.547,331.37,4.7145,0.0643,3.9071
64,132.567,332.25,4.6776,0.0676,4.0481
65,132.587,333.13,4.6818,0.0725,4.0165
66,132.607,334.01,4.7014,0.0677,3.9565
67,132.627,334.89,4.726,0.0661,4.0077
68,132.647,335.78,4.7896,0.0645,4.0662
69,132.667,336.66,5.146,0.0641,4.0786
70,132.687,337.55,5.4023,0.0614,3.8124
71,132.707,338.44,5.5312,0.0601,3.4061
72,132.727,339.32,4.9698,0.0619,3.5837
73,132.747,340.2,4.7496,0.0625,3.8648
74,132.767,341.08,4.6818,0.0579,3.9006
75,132.787,341.96,4.6809,0.0573,3.9265
76,132.807,342.83,4.6568,0.0607,3.9645
77,132.827,343.72,4.6691,0.0632,3.9965
78,132.847,344.61,4.664,0.0657,4.0072
79,132.867,345.51,4.7165,0.0694,4.0166
80,132.887,346.39,4.7478,0.0713,4.0555
81,132.907,347.28,4.7389,0.0727,4.0389
82,132.927,348.17,4.7816,0.0737,4.0757
83,132.947,349.05,4.8298,0.0753,4.0932
84,132.967,349.95,4.8603,0.0759,4.1362
85,132.987,350.84,4.8683,0.077,4.1412
86,133.007,351.72,4.882,0.0771,4.1305
87,133.027,352.6,4.8658,0.0766,4.1098
88,133.047,353.49,4.8523,0.0765,4.1328
89,133.067,354.37,4.8391,0.0771,4.1528
90,133.087,355.24,4.8256,0.0765,4.1392
91,133.107,356.13,4.8447,0.0753,4.1282
92,133.127,357.03,4.9017,0.074,4.1728
93,133.147,357.92,4.9179,0.0749,4.2074
94,133.167,358.82,4.9056,0.0757,4.1654
95,133.187,359.71,4.8874,0.0747,4.1278
96,133.207,360.61,4.8438,0.0757,4.1027
97,133.227,361.5,4.8184,0.0745,4.1116
98,133.247,362.4,4.82,0.0738,4.1058
99,133.267,363.28,4.8512,0.0735,4.1297
100,133.287,364.17,4.8507,0.0736,4.1332
101,133.307,365.07,4.8018,0.0723,4.1136
102,133.327,365.97,4.7698,0.0711,4.1166
103,133.347,366.85,4.7051,0.07,4.1213
104,133.367,367.75,4.668,0.0686,4.1538
105,133.387,368.64,4.6251,0.0676,4.194
106,133.407,369.52,4.5934,0.066,4.2068
107,133.427,370.4,4.5737,0.0653,4.1977
108,133.447,371.3,4.5863,0.065,4.1701
109,133.467,372.19,4.6202,0.064,4.1659
110,133.487,373.08,4.6592,0.0666,4.1637
111,133.507,373.98,4.7026,0.0668,4.1791
112,133.527,374.86,4.672,0.0681,4.1916
113,133.547,375.75,4.6928,0.0701,4.1656
114,133.567,376.64,4.7271,0.0703,4.1486
115,133.587,377.54,4.6971,0.0688,4.1437
116,133.607,378.43,4.7171,0.0676,4.1307
117,133.627,379.32,4.684,0.0679,4.1566
118,133.647,380.21,4.6333,0.0653,4.1227
119,133.667,381.1,4.6296,0.0629,4.1227
120,133.687,381.99,4.6226,0.062,4.1644
121,133.707,382.88,4.5715,0.0596,4.1601
122,133.727,383.77,4.5307,0.0582,4.197
123,133.747,384.67,4.5725,0.063,4.123
124,133.767,385.56,4.7106,0.073,4.1539
125,133.787,386.45,4.7775,0.0799,4.1166
126,133.807,387.33,4.8788,0.0759,4.0503
127,133.827,388.22,4.9841,0.0914,4.0223
128,133.847,389.12,5.1381,0.1058,3.7074
129,133.867,390.01,5.7377,0.1213,3.7987
130,133.887,390.9,6.2782,0.1338,3.4076
131,133.907,391.8,6.1283,0.1378,2.7076
132,133.927,392.7,5.9879,3.4229,
133,133.947,393.59,5.2148,2.6009,
134,133.967,394.48,4.7378,3.124,
135,133.987,395.37,4.6746,3.3091,
136,134.007,396.42,4.7546,,
1,134.42,525.0,3.9248,,
2,134.44,525.88,4.1198,2.6364,
3,134.46,526.76,4.2034,2.5964,
4,134.48,527.66,4.2155,0.0813,2.7401
5,134.5,528.54,4.2768,0.0878,2.9146
6,134.52,529.44,4.36,0.0909,3.0729
7,134.54,530.32,4.4955,0.0893,3.3486
8,134.56,531.21,4.5999,0.0839,3.5269
9,134.58,532.11,4.7307,0.0793,3.5117
10,134.6,532.99,4.7319,0.0732,3.6964
11,134.62,533.88,4.6873,0.068,3.8583
12,134.64,534.78,4.6577,0.0684,3.891
13,134.66,535.66,4.7276,0.0695,3.901
14,134.68,536.56,4.7753,0.0743,4.0143
15,134.7,537.44,4.9101,0.0853,3.8674
16,134.72,538.33,5.1125,0.0983,4.0873
17,134.74,539.22,5.3934,0.1164,4.1795
18,134.76,540.12,5.7119,0.1273,3.7755
19,134.78,541.01,5.9016,0.1436,3.6181
20,134.8,541.89,6.0687,0.1605,3.5133
21,134.82,542.79,6.1254,0.1692,3.6037
22,134.84,543.68,6.1873,0.1758,3.5234
23,134.86,544.57,6.234,0.1828,3.5203
24,134.88,545.46,6.2869,0.1912,3.4422
25,134.9,546.35,6.3353,0.1976,3.4966
26,134.92,547.25,6.4146,0.2016,3.5323
27,134.94,548.14,6.481,0.2058,3.4721
28,134.96,549.03,6.5172,0.2098,3.5627
29,134.98,549.92,6.5196,0.2108,3.5541
30,135.0,550.81,6.4584,0.2102,3.6496
31,135.02,551.71,6.4575,0.2118,3.7117
32,135.04,552.61,6.4573,0.21,3.6222
33,135.06,553.49,6.5011,0.2057,3.6614
34,135.08,554.39,6.5487,0.2108,3.7071
35,135.1,555.28,6.5752,0.2138,3.7242
36,135.12,556.18,6.583,0.2149,3.6764
37,135.14,557.08,6.6173,0.2156,3.5657
38,135.16,557.98,6.6688,0.2175,3.6952
39,135.18,558.88,6.6452,0.2244,3.9236
40,135.2,559.78,6.696,0.2303,3.6975
41,135.22,560.68,6.7214,0.2334,3.6834
42,135.24,561.59,6.7481,0.2346,3.7252
43,135.26,562.49,6.7389,0.2261,3.5403
44,135.28,563.4,6.6327,0.2214,3.6546
45,135.3,564.31,6.5543,0.2239,3.7882
46,135.32,565.22,6.6053,0.2191,3.8115
47,135.34,566.14,6.7223,0.2137,3.8236
48,135.36,567.07,6.9185,0.2203,4.0615
49,135.38,568.0,7.049,0.2243,4.062
50,135.4,568.92,6.9392,0.2278,4.0788
51,135.42,569.86,6.7124,0.2334,3.5754
52,135.44,570.79,6.6229,0.2434,3.5268
53,135.46,571.73,6.5142,0.2494,3.3508
54,135.48,572.7,6.3361,0.2326,3.2316
55,135.5,573.66,6.2673,0.2105,3.239
56,135.52,574.63,6.1818,0.2043,3.4219
57,135.54,575.59,5.9366,0.1953,3.717
58,135.56,576.54,5.7337,0.1867,3.6868
59,135.58,577.5,5.6929,0.1671,3.5089
60,135.6,578.45,5.653,0.1642,3.1846
61,135.62,579.41,5.5394,0.1705,3.2477
62,135.64,580.37,5.4347,0.1719,3.4039
63,135.66,581.33,5.3439,0.1616,3.2954
64,135.68,582.29,5.3953,0.1469,3.2341
65,135.7,583.25,5.3915,0.1398,3.2999
66,135.72,584.2,5.2846,0.1377,3.3806
67,135.74,585.15,5.2175,0.1307,3.4802
68,135.76,586.1,5.2233,0.1372,3.4896
69,135.78,587.05,5.3883,0.1417,3.4523
70,135.8,588.02,5.4203,0.1393,3.4549
71,135.82,588.99,5.2508,0.1371,3.2756
72,135.84,589.95,5.1811,0.1419,3.3282
73,135.86,590.91,5.0622,0.1469,3.4444
74,135.88,591.88,5.0664,0.1391,3.4566
75,135.9,592.88,5.1621,0.1311,3.3945
76,135.92,593.86,5.1548,0.1269,3.2993
77,135.94,594.82,5.0382,0.1254,3.0697
78,135.96,595.77,4.8686,0.1219,3.3069
79,135.98,596.71,4.7138,0.1131,3.3592
80,136.0,597.65,4.6377,0.1046,3.3089
81,136.02,598.57,4.5874,0.1018,3.3066
82,136.04,599.48,4.5639,0.0938,3.2976
83,136.06,600.4,4.502,0.0909,3.2905
84,136.08,601.33,4.5538,0.0838,3.2741
85,136.1,602.24,4.6119,0.0698,3.2606
86,136.12,603.16,4.5513,0.0626,3.2084
87,136.14,604.09,4.3883,0.0644,3.2681
88,136.16,605.0,4.2947,0.0657,3.4002
89,136.18,605.91,4.2811,0.0688,3.4009
90,136.2,606.82,4.2149,0.0644,3.3907
91,136.22,607.73,4.1644,0.0689,3.5163
92,136.24,608.64,4.2588,0.0802,3.5912
93,136.26,609.55,4.4988,0.085,3.6401
94,136.28,610.47,4.9237,0.0838,3.6483
95,136.3,611.38,5.2288,0.0866,3.254
96,136.32,612.3,4.8291,0.093,3.2941
97,136.34,613.2,4.685,0.1027,3.6953
98,136.36,614.12,4.6738,0.0984,3.6987
99,136.38,615.02,4.7562,0.0837,3.7334
100,136.4,615.93,4.7438,0.0826,3.796
101,136.42,616.84,4.7309,0.0831,3.749
102,136.44,617.75,4.7483,0.0805,3.8746
103,136.46,618.65,4.776,0.0798,3.9133
104,136.48,619.56,4.7676,0.0772,3.92
105,136.5,620.46,4.7669,0.0685,3.9135
106,136.52,621.37,4.7672,0.0762,3.9452
107,136.54,622.26,4.9062,0.0867,4.0118
108,136.56,623.17,5.3026,0.0917,4.1376
109,136.58,624.07,5.8822,0.098,4.0207
110,136.6,624.96,5.8685,0.0991,3.4902
111,136.62,625.87,5.2733,0.1066,3.6137
112,136.64,626.77,5.0467,0.1147,3.7959
113,136.66,627.68,5.0957,0.0886,3.908
114,136.68,628.58,5.0408,0.0761,3.9322
115,136.7,629.49,4.9592,0.0694,3.9537
116,136.72,630.39,4.8242,0.0736,3.9073
117,136.74,631.29,4.927,0.0761,3.9331
118,136.76,632.19,5.0166,0.0779,3.9081
119,136.78,633.09,5.091,0.0769,3.7057
120,136.8,633.98,4.906,0.0806,3.843
121,136.82,634.88,4.8644,0.0837,3.8923
122,136.84,635.78,4.8482,0.0772,3.8895
123,136.86,636.68,4.8121,0.0673,3.8672
124,136.88,637.58,4.7462,0.0667,3.9198
125,136.9,638.48,4.7009,0.0673,3.9281
126,136.92,639.38,4.7109,3.9672,
127,136.94,640.28,4.7405,3.9847,
128,136.96,641.17,4.7754,3.9967,
129,136.98,642.07,4.7962,4.0091,
130,137.0,642.98,4.7724,,
1,137.295,335.5,3.5538,,
2,137.315,336.4,3.6161,2.5524,
3,137.335,337.28,3.6946,2.7154,
4,137.355,338.17,3.7506,0.0651,2.747
5,137.375,339.06,3.835,0.0664,2.832
6,137.395,339.95,4.0419,0.0698,3.0184
7,137.415,340.84,4.2703,0.0714,3.1997
8,137.435,341.73,4.4422,0.0713,3.3358
9,137.455,342.62,4.3648,0.0727,3.6068
10,137.475,343.5,4.4964,0.0745,3.7146
11,137.495,344.39,4.5246,0.0742,3.7958
12,137.515,345.28,4.5335,0.0675,3.8653
13,137.535,346.17,4.5473,0.0686,3.9912
14,137.555,347.06,4.4838,0.061,3.9901
15,137.575,347.95,4.4542,0.0595,4.1077
16,137.595,348.84,4.5465,0.0592,4.1212
17,137.615,349.73,4.6132,0.0573,4.1016
18,137.635,350.62,4.6818,0.0564,4.0891
19,137.655,351.51,4.6916,0.0585,4.0886
20,137.675,352.39,4.6797,0.0583,4.0895
21,137.695,353.28,4.6226,0.0594,4.1641
22,137.715,354.17,4.5808,0.0592,4.0889
23,137.735,355.06,4.5742,0.0562,4.1896
24,137.755,355.95,4.6268,0.0562,4.1229
25,137.775,356.84,4.6264,0.0535,4.1255
26,137.795,357.73,4.6137,0.0564,4.1066
27,137.815,358.62,4.5748,0.0554,4.1344
28,137.835,359.5,4.5554,0.0565,4.0755
29,137.855,360.4,4.5422,0.0568,4.1143
30,137.875,361.29,4.6103,0.0586,4.1809
31,137.895,362.18,4.7278,0.0587,4.1961
32,137.915,363.08,4.7581,0.0581,4.1484
33,137.935,363.98,4.7266,0.0602,4.1758
34,137.955,364.89,4.7345,0.063,4.1678
35,137.975,365.81,4.7551,0.0646,4.115
36,137.995,366.72,4.751,0.0658,4.1333
37,138.015,367.65,4.6869,0.0657,4.0926
38,138.035,368.58,4.6629,0.0664,4.1089
39,138.055,369.52,4.6254,0.0638,4.1621
40,138.075,370.47,4.6017,0.0615,4.1942
41,138.095,371.43,4.6349,0.0617,4.2047
42,138.115,372.38,4.73,0.06,4.1812
43,138.135,373.3,4.7863,0.0646,4.0837
44,138.155,374.21,4.8248,0.0675,4.0819
45,138.175,375.11,4.8238,0.0685,4.0577
46,138.195,376.01,4.8151,0.0718,4.1129
47,138.215,376.9,4.8474,0.0694,4.002
48,138.235,377.79,4.7829,0.0687,4.0176
49,138.255,378.69,4.7345,0.0689,4.0617
50,138.275,379.59,4.7373,0.0668,4.0919
51,138.295,380.49,4.7671,0.0679,4.1148
52,138.315,381.39,4.8435,0.0666,4.1645
53,138.335,382.28,4.8166,0.0665,4.0407
54,138.355,383.19,4.7703,0.0677,4.0352
55,138.375,384.08,4.7424,0.0677,4.0482
56,138.395,384.98,4.7416,0.0674,4.0782
57,138.415,385.88,4.7415,0.066,4.0434
